sensor_id,timestamp,measurement_type,value
SHT045,2024-01-01T00:30:00,humidity,46.05
SHT046,2024-01-01T00:30:00,temperature,19.63
SHT046,2024-01-01T00:30:00,humidity,64.81
SHT047,2024-01-01T00:30:00,temperature,23.42
SHT047,2024-01-01T00:30:00,humidity,48.3
SHT048,2024-01-01T00:30:00,temperature,23.14
SHT048,2024-01-01T00:30:00,humidity,79.53
SHT049,2024-01-01T00:30:00,temperature,21.67
SHT049,2024-01-01T00:30:00,humidity,67.27
SHT050,2024-01-01T00:30:00,temperature,26.26
SHT050,2024-01-01T00:30:00,humidity,73.41
SHT051,2024-01-01T00:30:00,temperature,24.63
SHT051,2024-01-01T00:30:00,humidity,44.4
SHT052,2024-01-01T00:30:00,temperature,27.98
SHT052,2024-01-01T00:30:00,humidity,57.5
SHT053,2024-01-01T00:30:00,temperature,28.82
SHT053,2024-01-01T00:30:00,humidity,68.16
SHT054,2024-01-01T00:30:00,temperature,27.99
SHT054,2024-01-01T00:30:00,humidity,83.68
SHT055,2024-01-01T00:30:00,temperature,25.85
SHT055,2024-01-01T00:30:00,humidity,74.43
SHT056,2024-01-01T00:30:00,temperature,23.79
SHT056,2024-01-01T00:30:00,humidity,65.41
SHT057,2024-01-01T00:30:00,temperature,23.49
SHT057,2024-01-01T00:30:00,humidity,64.79
SHT058,2024-01-01T00:30:00,temperature,26.12
SHT058,2024-01-01T00:30:00,humidity,39.39
SHT059,2024-01-01T00:30:00,temperature,23.16
SHT059,2024-01-01T00:30:00,humidity,62.3
SHT060,2024-01-01T00:30:00,temperature,18.23
SHT060,2024-01-01T00:30:00,humidity,59.04
SHT061,2024-01-01T00:30:00,temperature,28.03
SHT061,2024-01-01T00:30:00,humidity,73.0
SHT062,2024-01-01T00:30:00,temperature,22.65
SHT062,2024-01-01T00:30:00,humidity,73.64
SHT063,2024-01-01T00:30:00,temperature,28.62
SHT063,2024-01-01T00:30:00,humidity,38.52
SHT064,2024-01-01T00:30:00,temperature,25.35
SHT064,2024-01-01T00:30:00,humidity,62.26
SHT065,2024-01-01T00:30:00,temperature,29.56
SHT065,2024-01-01T00:30:00,humidity,62.86
SHT066,2024-01-01T00:30:00,temperature,29.18
SHT066,2024-01-01T00:30:00,humidity,52.19
SHT067,2024-01-01T00:30:00,temperature,20.21
SHT067,2024-01-01T00:30:00,humidity,53.52
SHT068,2024-01-01T00:30:00,temperature,29.73
SHT068,2024-01-01T00:30:00,humidity,69.26
SHT069,2024-01-01T00:30:00,temperature,31.97
SHT069,2024-01-01T00:30:00,humidity,45.57
SHT070,2024-01-01T00:30:00,temperature,28.12
SHT070,2024-01-01T00:30:00,humidity,67.55
SHT071,2024-01-01T00:30:00,temperature,24.14
SHT071,2024-01-01T00:30:00,humidity,67.76
SHT072,2024-01-01T00:30:00,temperature,25.42
SHT072,2024-01-01T00:30:00,humidity,64.6
SHT073,2024-01-01T00:30:00,temperature,27.04
SHT073,2024-01-01T00:30:00,humidity,69.8
SHT074,2024-01-01T00:30:00,temperature,25.26
SHT074,2024-01-01T00:30:00,humidity,77.77
SHT075,2024-01-01T00:30:00,temperature,24.35
SHT075,2024-01-01T00:30:00,humidity,78.84
SHT076,2024-01-01T00:30:00,temperature,21.62
SHT076,2024-01-01T00:30:00,humidity,50.15
SHT077,2024-01-01T00:30:00,temperature,22.22
SHT077,2024-01-01T00:30:00,humidity,69.57
SHT078,2024-01-01T00:30:00,temperature,22.58
SHT078,2024-01-01T00:30:00,humidity,74.9
SHT079,2024-01-01T00:30:00,temperature,23.42
SHT079,2024-01-01T00:30:00,humidity,63.99
SHT080,2024-01-01T00:30:00,temperature,26.92
SHT080,2024-01-01T00:30:00,humidity,49.84
SHT081,2024-01-01T00:30:00,temperature,20.83
SHT081,2024-01-01T00:30:00,humidity,62.83
SHT082,2024-01-01T00:30:00,temperature,24.17
SHT082,2024-01-01T00:30:00,humidity,64.98
SHT083,2024-01-01T00:30:00,temperature,20.96
SHT083,2024-01-01T00:30:00,humidity,56.43
SHT084,2024-01-01T00:30:00,temperature,24.45
SHT084,2024-01-01T00:30:00,humidity,35.63
SHT085,2024-01-01T00:30:00,temperature,27.99
SHT085,2024-01-01T00:30:00,humidity,52.43
SHT086,2024-01-01T00:30:00,temperature,29.5
SHT086,2024-01-01T00:30:00,humidity,53.07
SHT087,2024-01-01T00:30:00,temperature,23.44
SHT087,2024-01-01T00:30:00,humidity,47.58
SHT088,2024-01-01T00:30:00,temperature,28.44
SHT088,2024-01-01T00:30:00,humidity,64.54
SHT089,2024-01-01T00:30:00,temperature,29.2
SHT089,2024-01-01T00:30:00,humidity,57.93
SHT090,2024-01-01T00:30:00,temperature,24.87
SHT090,2024-01-01T00:30:00,humidity,43.18
SHT091,2024-01-01T00:30:00,temperature,23.13
SHT091,2024-01-01T00:30:00,humidity,61.7
SHT092,2024-01-01T00:30:00,temperature,26.16
SHT092,2024-01-01T00:30:00,humidity,78.24
SHT093,2024-01-01T00:30:00,temperature,19.45
SHT093,2024-01-01T00:30:00,humidity,62.29
SHT094,2024-01-01T00:30:00,temperature,23.87
SHT094,2024-01-01T00:30:00,humidity,60.76
SHT095,2024-01-01T00:30:00,temperature,25.31
SHT095,2024-01-01T00:30:00,humidity,58.09
SHT096,2024-01-01T00:30:00,temperature,21.6
SHT096,2024-01-01T00:30:00,humidity,46.81
SHT097,2024-01-01T00:30:00,temperature,24.21
SHT097,2024-01-01T00:30:00,humidity,45.79
SHT098,2024-01-01T00:30:00,temperature,24.66
SHT098,2024-01-01T00:30:00,humidity,57.47
SHT099,2024-01-01T00:30:00,temperature,17.65
SHT099,2024-01-01T00:30:00,humidity,79.34
SHT100,2024-01-01T00:30:00,temperature,25.23
SHT100,2024-01-01T00:30:00,humidity,35.63
SHT101,2024-01-01T00:30:00,temperature,25.74
SHT101,2024-01-01T00:30:00,humidity,57.97
SHT102,2024-01-01T00:30:00,temperature,21.05
SHT102,2024-01-01T00:30:00,humidity,63.09
SHT103,2024-01-01T00:30:00,temperature,22.17
SHT103,2024-01-01T00:30:00,humidity,61.93
SHT104,2024-01-01T00:30:00,temperature,22.9
SHT104,2024-01-01T00:30:00,humidity,50.94
SHT105,2024-01-01T00:30:00,temperature,24.95
SHT105,2024-01-01T00:30:00,humidity,43.78
SHT106,2024-01-01T00:30:00,temperature,24.75
SHT106,2024-01-01T00:30:00,humidity,66.57
SHT107,2024-01-01T00:30:00,temperature,28.81
SHT107,2024-01-01T00:30:00,humidity,70.89
SHT108,2024-01-01T00:30:00,temperature,29.06
SHT108,2024-01-01T00:30:00,humidity,55.45
SHT109,2024-01-01T00:30:00,temperature,21.93
SHT109,2024-01-01T00:30:00,humidity,68.15
SHT110,2024-01-01T00:30:00,temperature,23.45
SHT110,2024-01-01T00:30:00,humidity,60.06
SHT111,2024-01-01T00:30:00,temperature,27.24
SHT111,2024-01-01T00:30:00,humidity,80.21
SHT112,2024-01-01T00:30:00,temperature,26.59
SHT112,2024-01-01T00:30:00,humidity,62.05
SHT113,2024-01-01T00:30:00,temperature,21.64
SHT113,2024-01-01T00:30:00,humidity,71.69
SHT114,2024-01-01T00:30:00,temperature,26.23
SHT114,2024-01-01T00:30:00,humidity,56.53
SHT115,2024-01-01T00:30:00,temperature,23.65
SHT115,2024-01-01T00:30:00,humidity,55.93
SHT116,2024-01-01T00:30:00,temperature,25.13
SHT116,2024-01-01T00:30:00,humidity,45.41
SHT117,2024-01-01T00:30:00,temperature,28.65
SHT117,2024-01-01T00:30:00,humidity,70.35
SHT118,2024-01-01T00:30:00,temperature,24.5
SHT118,2024-01-01T00:30:00,humidity,55.95
SHT119,2024-01-01T00:30:00,temperature,24.93
SHT119,2024-01-01T00:30:00,humidity,61.47
SHT120,2024-01-01T00:30:00,temperature,24.1
SHT120,2024-01-01T00:30:00,humidity,69.99
SHT121,2024-01-01T00:30:00,temperature,20.73
SHT121,2024-01-01T00:30:00,humidity,52.88
SHT122,2024-01-01T00:30:00,temperature,27.33
SHT122,2024-01-01T00:30:00,humidity,63.24
SHT123,2024-01-01T00:30:00,temperature,22.96
SHT123,2024-01-01T00:30:00,humidity,64.0
SHT124,2024-01-01T00:30:00,temperature,22.62
SHT124,2024-01-01T00:30:00,humidity,56.9
SHT125,2024-01-01T00:30:00,temperature,28.13
SHT125,2024-01-01T00:30:00,humidity,69.33
SHT126,2024-01-01T00:30:00,temperature,25.86
SHT126,2024-01-01T00:30:00,humidity,49.49
SHT127,2024-01-01T00:30:00,temperature,23.87
SHT127,2024-01-01T00:30:00,humidity,60.96
SHT128,2024-01-01T00:30:00,temperature,29.37
SHT128,2024-01-01T00:30:00,humidity,42.18
SHT129,2024-01-01T00:30:00,temperature,22.38
SHT129,2024-01-01T00:30:00,humidity,71.29
SHT130,2024-01-01T00:30:00,temperature,29.08
SHT130,2024-01-01T00:30:00,humidity,59.3
SHT131,2024-01-01T00:30:00,temperature,29.62
SHT131,2024-01-01T00:30:00,humidity,52.67
SHT132,2024-01-01T00:30:00,temperature,20.47
SHT132,2024-01-01T00:30:00,humidity,67.9
SHT133,2024-01-01T00:30:00,temperature,28.88
SHT133,2024-01-01T00:30:00,humidity,72.78
SHT134,2024-01-01T00:30:00,temperature,22.41
SHT134,2024-01-01T00:30:00,humidity,61.99
SHT135,2024-01-01T00:30:00,temperature,27.52
SHT135,2024-01-01T00:30:00,humidity,63.01
SHT136,2024-01-01T00:30:00,temperature,29.34
SHT136,2024-01-01T00:30:00,humidity,55.95
SHT137,2024-01-01T00:30:00,temperature,24.79
SHT137,2024-01-01T00:30:00,humidity,62.36
SHT138,2024-01-01T00:30:00,temperature,27.5
SHT138,2024-01-01T00:30:00,humidity,58.06
SHT139,2024-01-01T00:30:00,temperature,27.78
SHT139,2024-01-01T00:30:00,humidity,76.05
SHT140,2024-01-01T00:30:00,temperature,23.45
SHT140,2024-01-01T00:30:00,humidity,58.35
SHT141,2024-01-01T00:30:00,temperature,27.9
SHT141,2024-01-01T00:30:00,humidity,79.28
SHT142,2024-01-01T00:30:00,temperature,26.91
SHT142,2024-01-01T00:30:00,humidity,52.14
SHT143,2024-01-01T00:30:00,temperature,25.59
SHT143,2024-01-01T00:30:00,humidity,69.6
SHT144,2024-01-01T00:30:00,temperature,22.56
SHT144,2024-01-01T00:30:00,humidity,49.22
SHT145,2024-01-01T00:30:00,temperature,23.97
SHT145,2024-01-01T00:30:00,humidity,66.6
SHT146,2024-01-01T00:30:00,temperature,20.89
SHT146,2024-01-01T00:30:00,humidity,53.07
SHT147,2024-01-01T00:30:00,temperature,25.82
SHT147,2024-01-01T00:30:00,humidity,70.91
SHT148,2024-01-01T00:30:00,temperature,25.87
SHT148,2024-01-01T00:30:00,humidity,63.75
SHT149,2024-01-01T00:30:00,temperature,28.01
SHT149,2024-01-01T00:30:00,humidity,75.97
SHT150,2024-01-01T00:30:00,temperature,29.46
SHT150,2024-01-01T00:30:00,humidity,39.59
VIB001,2024-01-01T00:30:00,vibration,0.0981
VIB002,2024-01-01T00:30:00,vibration,0.9125
VIB003,2024-01-01T00:30:00,vibration,1.6998
VIB004,2024-01-01T00:30:00,vibration,0.641
VIB005,2024-01-01T00:30:00,vibration,-0.8592
VIB006,2024-01-01T00:30:00,vibration,-0.727
VIB007,2024-01-01T00:30:00,vibration,-0.699
VIB008,2024-01-01T00:30:00,vibration,0.3075
VIB009,2024-01-01T00:30:00,vibration,-0.4798
VIB010,2024-01-01T00:30:00,vibration,-3.0447
VIB011,2024-01-01T00:30:00,vibration,-1.1783
VIB012,2024-01-01T00:30:00,vibration,-0.4442
VIB013,2024-01-01T00:30:00,vibration,-1.3625
VIB014,2024-01-01T00:30:00,vibration,-1.2135
VIB015,2024-01-01T00:30:00,vibration,2.051
VIB016,2024-01-01T00:30:00,vibration,-0.0086
VIB017,2024-01-01T00:30:00,vibration,-0.3861
VIB018,2024-01-01T00:30:00,vibration,0.6673
VIB019,2024-01-01T00:30:00,vibration,1.1461
VIB020,2024-01-01T00:30:00,vibration,2.2406
VIB021,2024-01-01T00:30:00,vibration,1.7054
VIB022,2024-01-01T00:30:00,vibration,0.4348
VIB023,2024-01-01T00:30:00,vibration,-1.5328
VIB024,2024-01-01T00:30:00,vibration,-1.0025
VIB025,2024-01-01T00:30:00,vibration,-0.4019
VIB026,2024-01-01T00:30:00,vibration,0.5066
VIB027,2024-01-01T00:30:00,vibration,0.0943
VIB028,2024-01-01T00:30:00,vibration,-1.473
VIB029,2024-01-01T00:30:00,vibration,-1.6518
VIB030,2024-01-01T00:30:00,vibration,0.259
VIB031,2024-01-01T00:30:00,vibration,0.12
VIB032,2024-01-01T00:30:00,vibration,-0.2099
VIB033,2024-01-01T00:30:00,vibration,0.4829
VIB034,2024-01-01T00:30:00,vibration,1.2468
VIB035,2024-01-01T00:30:00,vibration,0.3101
VIB036,2024-01-01T00:30:00,vibration,-0.9417
VIB037,2024-01-01T00:30:00,vibration,1.9152
VIB038,2024-01-01T00:30:00,vibration,-0.1763
VIB039,2024-01-01T00:30:00,vibration,0.05
VIB040,2024-01-01T00:30:00,vibration,-0.6537
VIB041,2024-01-01T00:30:00,vibration,-1.0744
VIB042,2024-01-01T00:30:00,vibration,-0.993
VIB043,2024-01-01T00:30:00,vibration,-1.2128
VIB044,2024-01-01T00:30:00,vibration,-3.0099
VIB045,2024-01-01T00:30:00,vibration,-0.1563
VIB046,2024-01-01T00:30:00,vibration,1.1023
VIB047,2024-01-01T00:30:00,vibration,-0.9843
VIB048,2024-01-01T00:30:00,vibration,2.5595
VIB049,2024-01-01T00:30:00,vibration,1.3864
VIB050,2024-01-01T00:30:00,vibration,-0.0182
VIB051,2024-01-01T00:30:00,vibration,-1.1111
VIB052,2024-01-01T00:30:00,vibration,-1.5971
VIB053,2024-01-01T00:30:00,vibration,-0.1137
VIB054,2024-01-01T00:30:00,vibration,0.0681
VIB055,2024-01-01T00:30:00,vibration,-0.2044
VIB056,2024-01-01T00:30:00,vibration,1.0693
VIB057,2024-01-01T00:30:00,vibration,1.4971
VIB058,2024-01-01T00:30:00,vibration,0.4727
VIB059,2024-01-01T00:30:00,vibration,0.5265
VIB060,2024-01-01T00:30:00,vibration,-0.3156
VIB061,2024-01-01T00:30:00,vibration,-0.0049
VIB062,2024-01-01T00:30:00,vibration,0.4116
VIB063,2024-01-01T00:30:00,vibration,-0.3167
VIB064,2024-01-01T00:30:00,vibration,0.6608
VIB065,2024-01-01T00:30:00,vibration,-1.0562
VIB066,2024-01-01T00:30:00,vibration,-0.7322
VIB067,2024-01-01T00:30:00,vibration,-1.0469
VIB068,2024-01-01T00:30:00,vibration,-0.6686
VIB069,2024-01-01T00:30:00,vibration,-0.2873
VIB070,2024-01-01T00:30:00,vibration,1.0291
VIB071,2024-01-01T00:30:00,vibration,0.0414
VIB072,2024-01-01T00:30:00,vibration,-1.2843
VIB073,2024-01-01T00:30:00,vibration,-1.402
VIB074,2024-01-01T00:30:00,vibration,-0.416
VIB075,2024-01-01T00:30:00,vibration,0.8344
VIB076,2024-01-01T00:30:00,vibration,1.403
VIB077,2024-01-01T00:30:00,vibration,-1.5908
VIB078,2024-01-01T00:30:00,vibration,0.3724
VIB079,2024-01-01T00:30:00,vibration,-0.4019
VIB080,2024-01-01T00:30:00,vibration,-0.3242
DIS001,2024-01-01T00:30:00,displacement,-0.005321
DIS002,2024-01-01T00:30:00,displacement,-0.0011
DIS003,2024-01-01T00:30:00,displacement,-0.005546
DIS004,2024-01-01T00:30:00,displacement,-0.001329
DIS005,2024-01-01T00:30:00,displacement,0.005741
DIS006,2024-01-01T00:30:00,displacement,0.003156
DIS007,2024-01-01T00:30:00,displacement,0.009569
DIS008,2024-01-01T00:30:00,displacement,0.002632
DIS009,2024-01-01T00:30:00,displacement,0.000873
DIS010,2024-01-01T00:30:00,displacement,0.002764
DIS011,2024-01-01T00:30:00,displacement,-0.003879
DIS012,2024-01-01T00:30:00,displacement,-0.01043
DIS013,2024-01-01T00:30:00,displacement,0.003981
DIS014,2024-01-01T00:30:00,displacement,-0.008977
DIS015,2024-01-01T00:30:00,displacement,0.005608
DIS016,2024-01-01T00:30:00,displacement,0.003754
DIS017,2024-01-01T00:30:00,displacement,-0.004248
DIS018,2024-01-01T00:30:00,displacement,-0.00218
DIS019,2024-01-01T00:30:00,displacement,-5.8e-05
DIS020,2024-01-01T00:30:00,displacement,-0.004611
DIS021,2024-01-01T00:30:00,displacement,0.002703
DIS022,2024-01-01T00:30:00,displacement,0.003143
DIS023,2024-01-01T00:30:00,displacement,-0.007215
DIS024,2024-01-01T00:30:00,displacement,-0.004116
DIS025,2024-01-01T00:30:00,displacement,-0.000184
DIS026,2024-01-01T00:30:00,displacement,0.005703
DIS027,2024-01-01T00:30:00,displacement,0.003261
DIS028,2024-01-01T00:30:00,displacement,-0.011655
DIS029,2024-01-01T00:30:00,displacement,-0.00146
DIS030,2024-01-01T00:30:00,displacement,0.002363
DIS031,2024-01-01T00:30:00,displacement,-0.004
DIS032,2024-01-01T00:30:00,displacement,-0.004387
DIS033,2024-01-01T00:30:00,displacement,-0.003735
DIS034,2024-01-01T00:30:00,displacement,-0.00154
DIS035,2024-01-01T00:30:00,displacement,-0.004895
DIS036,2024-01-01T00:30:00,displacement,0.0033
DIS037,2024-01-01T00:30:00,displacement,-0.004304
DIS038,2024-01-01T00:30:00,displacement,-0.005181
DIS039,2024-01-01T00:30:00,displacement,-0.001993
DIS040,2024-01-01T00:30:00,displacement,0.007395
DIS041,2024-01-01T00:30:00,displacement,0.002626
DIS042,2024-01-01T00:30:00,displacement,0.002944
DIS043,2024-01-01T00:30:00,displacement,0.001431
DIS044,2024-01-01T00:30:00,displacement,-0.004735
DIS045,2024-01-01T00:30:00,displacement,-0.0032
DIS046,2024-01-01T00:30:00,displacement,-0.00405
DIS047,2024-01-01T00:30:00,displacement,0.005458
DIS048,2024-01-01T00:30:00,displacement,0.001477
DIS049,2024-01-01T00:30:00,displacement,-0.008337
DIS050,2024-01-01T00:30:00,displacement,0.007263
DIS051,2024-01-01T00:30:00,displacement,-0.00166
DIS052,2024-01-01T00:30:00,displacement,0.003267
DIS053,2024-01-01T00:30:00,displacement,0.005262
DIS054,2024-01-01T00:30:00,displacement,-0.01281
DIS055,2024-01-01T00:30:00,displacement,0.002273
DIS056,2024-01-01T00:30:00,displacement,-0.001263
DIS057,2024-01-01T00:30:00,displacement,-0.012109
DIS058,2024-01-01T00:30:00,displacement,-0.005663
DIS059,2024-01-01T00:30:00,displacement,-0.002273
DIS060,2024-01-01T00:30:00,displacement,0.004228
SHT001,2024-01-01T01:00:00,temperature,24.47
SHT001,2024-01-01T01:00:00,humidity,61.48
SHT002,2024-01-01T01:00:00,temperature,23.93
SHT002,2024-01-01T01:00:00,humidity,70.88
SHT003,2024-01-01T01:00:00,temperature,26.56
SHT003,2024-01-01T01:00:00,humidity,61.63
SHT004,2024-01-01T01:00:00,temperature,21.57
SHT004,2024-01-01T01:00:00,humidity,61.2
SHT005,2024-01-01T01:00:00,temperature,33.35
SHT005,2024-01-01T01:00:00,humidity,67.95
SHT006,2024-01-01T01:00:00,temperature,22.78
SHT006,2024-01-01T01:00:00,humidity,78.52
SHT007,2024-01-01T01:00:00,temperature,22.65
SHT007,2024-01-01T01:00:00,humidity,67.14
SHT008,2024-01-01T01:00:00,temperature,24.86
SHT008,2024-01-01T01:00:00,humidity,61.82
SHT009,2024-01-01T01:00:00,temperature,25.66
SHT009,2024-01-01T01:00:00,humidity,57.52
SHT010,2024-01-01T01:00:00,temperature,23.83
SHT010,2024-01-01T01:00:00,humidity,46.83
SHT011,2024-01-01T01:00:00,temperature,21.62
SHT011,2024-01-01T01:00:00,humidity,63.34
SHT012,2024-01-01T01:00:00,temperature,22.95
SHT012,2024-01-01T01:00:00,humidity,50.9
SHT013,2024-01-01T01:00:00,temperature,33.48
SHT013,2024-01-01T01:00:00,humidity,84.89
SHT014,2024-01-01T01:00:00,temperature,26.74
SHT014,2024-01-01T01:00:00,humidity,67.22
SHT015,2024-01-01T01:00:00,temperature,22.56
SHT015,2024-01-01T01:00:00,humidity,48.15
SHT016,2024-01-01T01:00:00,temperature,23.98
SHT016,2024-01-01T01:00:00,humidity,60.0
SHT017,2024-01-01T01:00:00,temperature,27.14
SHT017,2024-01-01T01:00:00,humidity,41.7
SHT018,2024-01-01T01:00:00,temperature,31.44
SHT018,2024-01-01T01:00:00,humidity,62.48
SHT019,2024-01-01T01:00:00,temperature,20.35
SHT019,2024-01-01T01:00:00,humidity,61.57
SHT020,2024-01-01T01:00:00,temperature,22.29
SHT020,2024-01-01T01:00:00,humidity,50.27
SHT021,2024-01-01T01:00:00,temperature,21.81
SHT021,2024-01-01T01:00:00,humidity,57.44
SHT022,2024-01-01T01:00:00,temperature,31.31
SHT022,2024-01-01T01:00:00,humidity,60.93
SHT023,2024-01-01T01:00:00,temperature,27.08
SHT023,2024-01-01T01:00:00,humidity,69.39
SHT024,2024-01-01T01:00:00,temperature,24.57
SHT024,2024-01-01T01:00:00,humidity,48.39
SHT025,2024-01-01T01:00:00,temperature,20.2
SHT025,2024-01-01T01:00:00,humidity,56.13
SHT026,2024-01-01T01:00:00,temperature,28.43
SHT026,2024-01-01T01:00:00,humidity,69.35
SHT027,2024-01-01T01:00:00,temperature,25.77
SHT027,2024-01-01T01:00:00,humidity,63.89
SHT028,2024-01-01T01:00:00,temperature,24.59
SHT028,2024-01-01T01:00:00,humidity,55.19
SHT029,2024-01-01T01:00:00,temperature,22.79
SHT029,2024-01-01T01:00:00,humidity,45.29
SHT030,2024-01-01T01:00:00,temperature,30.39
SHT030,2024-01-01T01:00:00,humidity,61.71
SHT031,2024-01-01T01:00:00,temperature,23.67
SHT031,2024-01-01T01:00:00,humidity,78.21
SHT032,2024-01-01T01:00:00,temperature,31.04
SHT032,2024-01-01T01:00:00,humidity,87.45
SHT033,2024-01-01T01:00:00,temperature,24.26
SHT033,2024-01-01T01:00:00,humidity,61.05
SHT034,2024-01-01T01:00:00,temperature,26.95
SHT034,2024-01-01T01:00:00,humidity,76.62
SHT035,2024-01-01T01:00:00,temperature,25.19
SHT035,2024-01-01T01:00:00,humidity,50.17
SHT036,2024-01-01T01:00:00,temperature,22.74
SHT036,2024-01-01T01:00:00,humidity,71.77
SHT037,2024-01-01T01:00:00,temperature,26.86
SHT037,2024-01-01T01:00:00,humidity,58.27
SHT038,2024-01-01T01:00:00,temperature,24.28
SHT038,2024-01-01T01:00:00,humidity,58.27
SHT039,2024-01-01T01:00:00,temperature,28.72
SHT039,2024-01-01T01:00:00,humidity,52.11
SHT040,2024-01-01T01:00:00,temperature,21.36
SHT040,2024-01-01T01:00:00,humidity,78.17
SHT041,2024-01-01T01:00:00,temperature,25.08
SHT041,2024-01-01T01:00:00,humidity,59.21
SHT042,2024-01-01T01:00:00,temperature,27.01
SHT042,2024-01-01T01:00:00,humidity,50.11
SHT043,2024-01-01T01:00:00,temperature,27.25
SHT043,2024-01-01T01:00:00,humidity,56.17
SHT044,2024-01-01T01:00:00,temperature,28.38
SHT044,2024-01-01T01:00:00,humidity,44.66
SHT045,2024-01-01T01:00:00,temperature,26.35
SHT045,2024-01-01T01:00:00,humidity,57.69
SHT046,2024-01-01T01:00:00,temperature,22.89
SHT046,2024-01-01T01:00:00,humidity,67.71
SHT047,2024-01-01T01:00:00,temperature,24.56
SHT047,2024-01-01T01:00:00,humidity,64.66
SHT048,2024-01-01T01:00:00,temperature,28.8
SHT048,2024-01-01T01:00:00,humidity,67.91
SHT049,2024-01-01T01:00:00,temperature,21.76
SHT049,2024-01-01T01:00:00,humidity,54.58
SHT050,2024-01-01T01:00:00,temperature,26.38
SHT050,2024-01-01T01:00:00,humidity,67.94
SHT051,2024-01-01T01:00:00,temperature,23.83
SHT051,2024-01-01T01:00:00,humidity,61.98
SHT052,2024-01-01T01:00:00,temperature,25.57
SHT052,2024-01-01T01:00:00,humidity,63.31
SHT053,2024-01-01T01:00:00,temperature,21.46
SHT053,2024-01-01T01:00:00,humidity,45.85
SHT054,2024-01-01T01:00:00,temperature,18.22
SHT054,2024-01-01T01:00:00,humidity,61.06
SHT055,2024-01-01T01:00:00,temperature,20.91
SHT055,2024-01-01T01:00:00,humidity,81.37
SHT056,2024-01-01T01:00:00,temperature,26.96
SHT056,2024-01-01T01:00:00,humidity,48.18
SHT057,2024-01-01T01:00:00,temperature,28.41
SHT057,2024-01-01T01:00:00,humidity,71.37
SHT058,2024-01-01T01:00:00,temperature,28.66
SHT058,2024-01-01T01:00:00,humidity,51.92
SHT059,2024-01-01T01:00:00,temperature,27.15
SHT059,2024-01-01T01:00:00,humidity,72.36
SHT060,2024-01-01T01:00:00,temperature,29.71
SHT060,2024-01-01T01:00:00,humidity,44.76
SHT061,2024-01-01T01:00:00,temperature,24.35
SHT061,2024-01-01T01:00:00,humidity,51.56
SHT062,2024-01-01T01:00:00,temperature,30.59
SHT062,2024-01-01T01:00:00,humidity,64.91
SHT063,2024-01-01T01:00:00,temperature,27.67
SHT063,2024-01-01T01:00:00,humidity,64.76
SHT064,2024-01-01T01:00:00,temperature,26.13
SHT064,2024-01-01T01:00:00,humidity,51.37
SHT065,2024-01-01T01:00:00,temperature,23.66
SHT065,2024-01-01T01:00:00,humidity,60.72
SHT066,2024-01-01T01:00:00,temperature,23.05
SHT066,2024-01-01T01:00:00,humidity,51.67
SHT067,2024-01-01T01:00:00,temperature,24.38
SHT067,2024-01-01T01:00:00,humidity,53.95
SHT068,2024-01-01T01:00:00,temperature,25.15
SHT068,2024-01-01T01:00:00,humidity,55.57
