zone_id,timestamp,temperature,humidity,wind_speed,air_quality
Zone03,2024-01-01T17:00:00,25.8,75.68,2.49,44.85
Zone04,2024-01-01T17:00:00,19.74,62.5,4.23,43.21
Zone05,2024-01-01T17:00:00,23.97,48.37,2.85,55.96
Zone06,2024-01-01T17:00:00,22.39,50.9,4.51,28.0
Zone07,2024-01-01T17:00:00,26.38,50.72,3.22,35.35
Zone08,2024-01-01T17:00:00,20.43,54.73,3.6,51.79
Zone09,2024-01-01T17:00:00,23.82,53.93,3.73,67.38
Zone10,2024-01-01T17:00:00,23.05,68.94,1.95,91.4
Zone11,2024-01-01T17:00:00,20.33,54.1,2.63,72.87
Zone12,2024-01-01T17:00:00,25.01,40.95,2.06,62.24
Zone01,2024-01-01T17:30:00,27.29,64.41,2.68,55.43
Zone02,2024-01-01T17:30:00,25.89,50.59,0.91,51.9
Zone03,2024-01-01T17:30:00,25.54,63.11,3.31,36.95
Zone04,2024-01-01T17:30:00,25.94,64.92,3.74,42.87
Zone05,2024-01-01T17:30:00,26.12,66.61,3.65,38.6
Zone06,2024-01-01T17:30:00,20.45,60.43,3.17,58.54
Zone07,2024-01-01T17:30:00,30.0,58.58,4.77,31.29
Zone08,2024-01-01T17:30:00,24.23,66.82,3.77,32.62
Zone09,2024-01-01T17:30:00,27.21,52.43,4.05,59.17
Zone10,2024-01-01T17:30:00,19.6,65.66,2.06,-1.67
Zone11,2024-01-01T17:30:00,22.56,78.76,3.51,56.27
Zone12,2024-01-01T17:30:00,20.23,63.41,1.79,52.18
Zone01,2024-01-01T18:00:00,23.86,72.02,1.63,39.87
Zone02,2024-01-01T18:00:00,27.89,65.71,2.07,54.0
Zone03,2024-01-01T18:00:00,29.57,51.69,3.83,59.19
Zone04,2024-01-01T18:00:00,19.91,57.46,4.33,40.83
Zone05,2024-01-01T18:00:00,26.46,50.6,1.52,43.94
Zone06,2024-01-01T18:00:00,23.05,73.39,3.06,62.07
Zone07,2024-01-01T18:00:00,25.27,58.43,2.11,76.86
Zone08,2024-01-01T18:00:00,27.53,55.32,2.65,74.1
Zone09,2024-01-01T18:00:00,21.52,56.39,2.86,31.32
Zone10,2024-01-01T18:00:00,23.7,64.66,4.36,38.05
Zone11,2024-01-01T18:00:00,23.13,60.07,2.97,33.6
Zone12,2024-01-01T18:00:00,23.58,68.24,3.91,47.47
Zone01,2024-01-01T18:30:00,25.67,48.3,3.86,40.67
Zone02,2024-01-01T18:30:00,24.72,55.77,1.77,26.48
Zone03,2024-01-01T18:30:00,24.08,45.24,5.18,37.41
Zone04,2024-01-01T18:30:00,24.12,53.68,6.82,53.28
Zone05,2024-01-01T18:30:00,25.13,43.83,2.65,36.62
Zone06,2024-01-01T18:30:00,24.03,44.72,4.69,40.24
Zone07,2024-01-01T18:30:00,28.01,72.11,1.91,37.8
Zone08,2024-01-01T18:30:00,22.21,60.78,3.76,36.65
Zone09,2024-01-01T18:30:00,30.83,53.28,4.36,29.56
Zone10,2024-01-01T18:30:00,24.44,56.03,3.51,56.37
Zone11,2024-01-01T18:30:00,26.87,48.57,1.95,48.57
Zone12,2024-01-01T18:30:00,26.45,39.36,1.8,55.27
Zone01,2024-01-01T19:00:00,25.48,69.02,5.1,59.16
Zone02,2024-01-01T19:00:00,25.39,73.36,3.75,66.0
Zone03,2024-01-01T19:00:00,24.38,54.09,5.19,51.38
Zone04,2024-01-01T19:00:00,28.48,54.73,1.58,26.95
Zone05,2024-01-01T19:00:00,21.38,51.17,2.39,45.55
Zone06,2024-01-01T19:00:00,17.09,65.71,2.9,49.51
Zone07,2024-01-01T19:00:00,24.68,63.28,1.21,60.99
Zone08,2024-01-01T19:00:00,23.31,58.81,3.55,42.86
Zone09,2024-01-01T19:00:00,21.31,59.83,3.84,38.58
Zone10,2024-01-01T19:00:00,32.16,68.3,3.44,36.76
Zone11,2024-01-01T19:00:00,20.87,57.7,3.21,62.42
Zone12,2024-01-01T19:00:00,18.51,52.27,3.64,56.03
Zone01,2024-01-01T19:30:00,22.41,44.09,4.15,41.49
Zone02,2024-01-01T19:30:00,26.08,69.84,3.77,41.22
Zone03,2024-01-01T19:30:00,19.1,57.88,4.32,38.5
Zone04,2024-01-01T19:30:00,18.1,62.85,3.95,64.77
Zone05,2024-01-01T19:30:00,28.82,61.79,2.8,48.4
Zone06,2024-01-01T19:30:00,28.25,72.95,3.85,47.52
Zone07,2024-01-01T19:30:00,31.23,53.97,2.93,33.23
Zone08,2024-01-01T19:30:00,28.1,68.0,4.05,44.21
Zone09,2024-01-01T19:30:00,27.84,67.54,5.98,39.78
Zone10,2024-01-01T19:30:00,25.02,54.78,3.41,70.87
Zone11,2024-01-01T19:30:00,23.03,46.74,3.73,26.79
Zone12,2024-01-01T19:30:00,26.05,51.06,3.86,52.97
Zone01,2024-01-01T20:00:00,21.5,58.37,2.55,18.57
Zone02,2024-01-01T20:00:00,18.4,51.2,3.05,58.63
Zone03,2024-01-01T20:00:00,27.29,55.4,3.13,57.85
Zone04,2024-01-01T20:00:00,27.58,55.44,4.01,49.88
Zone05,2024-01-01T20:00:00,24.4,74.24,3.24,39.45
Zone06,2024-01-01T20:00:00,22.14,42.0,2.56,36.35
Zone07,2024-01-01T20:00:00,26.31,60.92,2.65,29.29
Zone08,2024-01-01T20:00:00,24.11,61.28,3.35,38.76
Zone09,2024-01-01T20:00:00,22.33,57.04,1.71,47.68
Zone10,2024-01-01T20:00:00,24.49,65.29,4.23,64.45
Zone11,2024-01-01T20:00:00,28.61,70.24,2.94,80.41
Zone12,2024-01-01T20:00:00,22.7,72.49,3.82,63.81
Zone01,2024-01-01T20:30:00,22.97,74.99,2.04,46.17
Zone02,2024-01-01T20:30:00,28.53,75.06,2.18,74.63
Zone03,2024-01-01T20:30:00,19.39,62.82,5.22,44.57
Zone04,2024-01-01T20:30:00,27.26,38.19,2.59,65.97
Zone05,2024-01-01T20:30:00,27.63,48.35,3.19,75.67
Zone06,2024-01-01T20:30:00,27.11,56.17,3.67,58.79
Zone07,2024-01-01T20:30:00,26.92,60.63,3.4,40.81
Zone08,2024-01-01T20:30:00,29.07,71.61,4.43,25.78
Zone09,2024-01-01T20:30:00,20.67,60.79,5.16,49.37
Zone10,2024-01-01T20:30:00,28.7,43.59,6.13,37.5
Zone11,2024-01-01T20:30:00,20.16,76.73,2.53,16.6
Zone12,2024-01-01T20:30:00,23.55,63.61,1.61,32.83
Zone01,2024-01-01T21:00:00,30.28,49.95,2.91,38.91
Zone02,2024-01-01T21:00:00,25.04,71.26,2.97,58.37
Zone03,2024-01-01T21:00:00,20.21,52.56,2.6,51.97
Zone04,2024-01-01T21:00:00,25.7,67.64,3.9,41.69
Zone05,2024-01-01T21:00:00,25.32,74.15,3.12,39.43
Zone06,2024-01-01T21:00:00,27.41,39.06,2.16,18.81
Zone07,2024-01-01T21:00:00,26.01,42.37,4.96,58.7
Zone08,2024-01-01T21:00:00,24.31,53.07,2.39,46.9
Zone09,2024-01-01T21:00:00,28.45,68.3,1.11,28.03
Zone10,2024-01-01T21:00:00,22.76,66.08,3.74,71.95
Zone11,2024-01-01T21:00:00,24.2,65.48,4.19,22.51
Zone12,2024-01-01T21:00:00,26.36,58.58,4.11,23.31
Zone01,2024-01-01T21:30:00,21.49,72.23,1.78,24.6
Zone02,2024-01-01T21:30:00,23.67,56.97,0.53,62.94
Zone03,2024-01-01T21:30:00,26.86,49.62,3.51,52.07
Zone04,2024-01-01T21:30:00,27.49,55.23,1.71,52.41
Zone05,2024-01-01T21:30:00,26.25,63.68,2.68,62.62
Zone06,2024-01-01T21:30:00,24.85,65.47,2.46,18.89
Zone07,2024-01-01T21:30:00,27.06,55.74,3.17,34.54
Zone08,2024-01-01T21:30:00,26.37,80.58,2.07,55.5
Zone09,2024-01-01T21:30:00,27.44,68.4,2.2,65.92
Zone10,2024-01-01T21:30:00,24.78,61.74,3.62,32.89
Zone11,2024-01-01T21:30:00,23.91,64.57,3.15,33.13
Zone12,2024-01-01T21:30:00,24.94,69.87,4.81,69.07
Zone01,2024-01-01T22:00:00,24.77,67.55,4.54,52.31
Zone02,2024-01-01T22:00:00,25.67,51.72,4.01,46.85
Zone03,2024-01-01T22:00:00,21.81,52.67,2.78,54.58
Zone04,2024-01-01T22:00:00,21.18,74.52,4.42,29.77
Zone05,2024-01-01T22:00:00,24.25,73.62,2.79,52.11
Zone06,2024-01-01T22:00:00,23.09,49.36,2.63,50.24
Zone07,2024-01-01T22:00:00,27.33,71.62,4.05,43.16
Zone08,2024-01-01T22:00:00,24.87,51.94,1.7,23.46
Zone09,2024-01-01T22:00:00,26.3,74.63,3.85,44.37
Zone10,2024-01-01T22:00:00,20.85,61.67,2.69,32.52
Zone11,2024-01-01T22:00:00,32.73,74.28,2.44,39.05
Zone12,2024-01-01T22:00:00,24.94,59.95,3.21,43.06
Zone01,2024-01-01T22:30:00,24.57,52.43,3.77,61.38
Zone02,2024-01-01T22:30:00,25.04,39.66,2.03,33.34
Zone03,2024-01-01T22:30:00,20.88,46.71,5.0,40.18
Zone04,2024-01-01T22:30:00,22.09,60.51,2.63,18.23
Zone05,2024-01-01T22:30:00,24.77,57.26,3.63,45.27
Zone06,2024-01-01T22:30:00,26.76,72.77,2.23,42.42
Zone07,2024-01-01T22:30:00,25.4,62.53,4.53,41.23
Zone08,2024-01-01T22:30:00,26.46,50.9,4.87,64.05
Zone09,2024-01-01T22:30:00,22.39,64.03,2.45,55.95
Zone10,2024-01-01T22:30:00,25.8,77.29,4.0,36.69
Zone11,2024-01-01T22:30:00,26.96,42.5,5.14,50.2
Zone12,2024-01-01T22:30:00,22.5,43.69,2.21,39.7
Zone01,2024-01-01T23:00:00,27.1,50.96,3.19,47.15
Zone02,2024-01-01T23:00:00,26.14,59.66,1.92,50.58
Zone03,2024-01-01T23:00:00,21.38,60.19,2.57,39.85
Zone04,2024-01-01T23:00:00,27.9,66.78,3.72,61.96
Zone05,2024-01-01T23:00:00,17.88,52.33,3.13,60.3
Zone06,2024-01-01T23:00:00,21.09,69.07,2.49,46.6
Zone07,2024-01-01T23:00:00,25.72,62.03,3.67,39.16
Zone08,2024-01-01T23:00:00,30.35,76.93,3.0,41.64
Zone09,2024-01-01T23:00:00,22.92,69.62,3.86,60.04
Zone10,2024-01-01T23:00:00,22.69,47.74,1.77,39.57
Zone11,2024-01-01T23:00:00,20.72,46.97,2.06,33.42
Zone12,2024-01-01T23:00:00,24.22,56.67,3.34,60.86
Zone01,2024-01-01T23:30:00,22.78,51.62,3.08,56.56
Zone02,2024-01-01T23:30:00,28.41,59.18,2.52,63.2
Zone03,2024-01-01T23:30:00,30.9,53.07,2.37,59.54
Zone04,2024-01-01T23:30:00,24.86,55.47,2.38,34.35
Zone05,2024-01-01T23:30:00,22.43,52.97,2.33,36.49
Zone06,2024-01-01T23:30:00,21.68,64.43,2.36,43.81
Zone07,2024-01-01T23:30:00,22.05,53.98,2.31,62.36
Zone08,2024-01-01T23:30:00,29.34,78.03,2.36,47.13
Zone09,2024-01-01T23:30:00,26.31,60.57,3.89,32.6
Zone10,2024-01-01T23:30:00,25.41,48.98,2.85,51.99
Zone11,2024-01-01T23:30:00,18.93,50.39,4.85,32.73
Zone12,2024-01-01T23:30:00,30.37,65.14,3.59,87.33
Zone01,2024-01-02T00:00:00,27.34,75.58,2.25,65.17
Zone02,2024-01-02T00:00:00,24.43,59.75,2.98,36.07
Zone03,2024-01-02T00:00:00,24.75,58.0,4.12,56.63
Zone04,2024-01-02T00:00:00,26.26,66.89,4.8,50.97
Zone05,2024-01-02T00:00:00,24.43,58.51,2.85,49.28
Zone06,2024-01-02T00:00:00,25.29,52.87,1.55,53.03
Zone07,2024-01-02T00:00:00,26.35,58.45,3.28,57.36
Zone08,2024-01-02T00:00:00,26.48,63.05,3.45,65.38
Zone09,2024-01-02T00:00:00,24.0,57.9,2.01,43.05
Zone10,2024-01-02T00:00:00,23.68,60.21,2.78,50.95
Zone11,2024-01-02T00:00:00,27.21,69.59,1.0,32.81
Zone12,2024-01-02T00:00:00,25.07,70.0,2.83,22.68
Zone01,2024-01-02T00:30:00,28.19,72.76,2.86,37.45
Zone02,2024-01-02T00:30:00,24.85,68.06,3.15,34.82
Zone03,2024-01-02T00:30:00,26.22,66.02,3.51,47.73
Zone04,2024-01-02T00:30:00,24.57,52.9,3.04,14.09
Zone05,2024-01-02T00:30:00,25.74,54.81,2.37,64.71
Zone06,2024-01-02T00:30:00,22.67,66.18,2.13,53.15
Zone07,2024-01-02T00:30:00,21.99,80.6,4.23,63.92
Zone08,2024-01-02T00:30:00,19.92,67.1,2.57,31.7
Zone09,2024-01-02T00:30:00,29.22,71.64,2.94,62.96
Zone10,2024-01-02T00:30:00,32.59,76.76,3.22,54.65
Zone11,2024-01-02T00:30:00,19.77,52.72,3.13,46.94
Zone12,2024-01-02T00:30:00,21.48,68.9,4.59,50.98
Zone01,2024-01-02T01:00:00,22.65,44.27,4.18,58.17
Zone02,2024-01-02T01:00:00,25.17,63.15,1.82,36.68
Zone03,2024-01-02T01:00:00,26.93,75.79,3.0,78.26
Zone04,2024-01-02T01:00:00,26.05,52.76,2.02,51.9
Zone05,2024-01-02T01:00:00,25.8,56.53,1.4,56.27
Zone06,2024-01-02T01:00:00,24.79,60.75,2.09,51.09
Zone07,2024-01-02T01:00:00,26.45,61.51,3.2,59.11
Zone08,2024-01-02T01:00:00,27.26,56.33,1.93,39.53
Zone09,2024-01-02T01:00:00,26.63,57.28,3.01,33.36
Zone10,2024-01-02T01:00:00,30.64,64.7,3.43,48.82
Zone11,2024-01-02T01:00:00,27.11,65.11,2.6,43.66
Zone12,2024-01-02T01:00:00,21.58,63.1,2.77,24.95
Zone01,2024-01-02T01:30:00,30.75,68.92,3.17,57.7
Zone02,2024-01-02T01:30:00,25.05,57.72,3.39,52.14
Zone03,2024-01-02T01:30:00,24.77,60.63,3.11,29.39
Zone04,2024-01-02T01:30:00,22.13,54.67,3.32,69.98
Zone05,2024-01-02T01:30:00,19.7,83.02,2.2,38.0
Zone06,2024-01-02T01:30:00,28.53,82.63,3.07,52.49
Zone07,2024-01-02T01:30:00,26.8,65.48,2.27,50.93
Zone08,2024-01-02T01:30:00,31.08,51.53,3.98,46.14
Zone09,2024-01-02T01:30:00,25.45,51.89,4.58,11.79
Zone10,2024-01-02T01:30:00,26.25,54.96,4.0,34.57
Zone11,2024-01-02T01:30:00,25.58,70.33,2.18,32.39
Zone12,2024-01-02T01:30:00,19.19,67.47,2.9,57.61
Zone01,2024-01-02T02:00:00,24.4,55.47,5.43,30.73
Zone02,2024-01-02T02:00:00,28.43,70.0,3.65,45.34
Zone03,2024-01-02T02:00:00,24.05,57.32,4.44,22.53
Zone04,2024-01-02T02:00:00,26.49,59.8,4.66,59.55
Zone05,2024-01-02T02:00:00,28.72,61.34,1.28,43.55
Zone06,2024-01-02T02:00:00,29.77,73.41,2.89,83.75
Zone07,2024-01-02T02:00:00,27.4,50.56,2.01,68.31
Zone08,2024-01-02T02:00:00,22.21,60.61,4.06,64.78
Zone09,2024-01-02T02:00:00,21.91,55.15,4.14,61.05
Zone10,2024-01-02T02:00:00,26.28,80.11,1.61,37.6
Zone11,2024-01-02T02:00:00,22.14,50.05,3.15,56.6
Zone12,2024-01-02T02:00:00,24.24,63.01,3.32,53.24
Zone01,2024-01-02T02:30:00,25.67,56.26,2.73,38.6
Zone02,2024-01-02T02:30:00,21.57,54.29,2.85,56.58
Zone03,2024-01-02T02:30:00,26.49,63.43,2.15,58.43
Zone04,2024-01-02T02:30:00,20.56,65.98,3.2,38.46
Zone05,2024-01-02T02:30:00,22.81,70.63,2.8,46.37
Zone06,2024-01-02T02:30:00,26.65,63.46,3.08,56.37
Zone07,2024-01-02T02:30:00,23.02,73.15,3.31,71.98
Zone08,2024-01-02T02:30:00,24.76,61.18,3.74,71.52
Zone09,2024-01-02T02:30:00,26.43,68.9,3.96,43.88
Zone10,2024-01-02T02:30:00,23.78,50.6,1.92,60.03
Zone11,2024-01-02T02:30:00,23.97,60.69,2.76,46.2
Zone12,2024-01-02T02:30:00,23.53,69.7,2.89,67.82
Zone01,2024-01-02T03:00:00,22.77,46.41,1.6,61.9
Zone02,2024-01-02T03:00:00,25.06,55.6,4.4,62.36
Zone03,2024-01-02T03:00:00,26.64,47.54,1.91,60.36
Zone04,2024-01-02T03:00:00,27.38,40.29,2.83,40.12
Zone05,2024-01-02T03:00:00,20.95,79.18,3.33,82.47
Zone06,2024-01-02T03:00:00,23.34,53.27,1.62,57.95
Zone07,2024-01-02T03:00:00,28.49,72.26,4.52,47.23
Zone08,2024-01-02T03:00:00,23.37,61.76,2.69,66.04
Zone09,2024-01-02T03:00:00,24.64,67.55,5.25,61.63
Zone10,2024-01-02T03:00:00,26.86,54.69,3.0,47.95
Zone11,2024-01-02T03:00:00,25.82,48.49,2.14,43.68
Zone12,2024-01-02T03:00:00,26.7,42.55,2.86,53.36
Zone01,2024-01-02T03:30:00,21.68,60.88,2.0,31.73
Zone02,2024-01-02T03:30:00,26.25,46.76,3.94,27.03
Zone03,2024-01-02T03:30:00,22.82,59.93,1.45,25.99
Zone04,2024-01-02T03:30:00,26.32,65.06,2.09,38.22
Zone05,2024-01-02T03:30:00,27.63,71.83,3.51,41.16
Zone06,2024-01-02T03:30:00,26.43,70.81,3.07,66.82
Zone07,2024-01-02T03:30:00,24.62,54.75,2.23,47.54
Zone08,2024-01-02T03:30:00,26.09,61.79,2.37,43.24
Zone09,2024-01-02T03:30:00,24.47,56.34,3.45,65.5
Zone10,2024-01-02T03:30:00,24.55,56.86,1.07,58.97
Zone11,2024-01-02T03:30:00,18.46,64.43,1.44,43.98
Zone12,2024-01-02T03:30:00,22.99,71.55,2.27,38.5
Zone01,2024-01-02T04:00:00,24.9,47.61,3.76,57.12
Zone02,2024-01-02T04:00:00,28.39,47.71,3.37,45.47
Zone03,2024-01-02T04:00:00,20.83,48.07,2.47,70.82
Zone04,2024-01-02T04:00:00,28.84,63.63,1.19,49.96
Zone05,2024-01-02T04:00:00,27.0,63.13,4.23,25.21
Zone06,2024-01-02T04:00:00,27.14,40.75,3.85,70.91
Zone07,2024-01-02T04:00:00,18.68,60.78,3.4,22.13
Zone08,2024-01-02T04:00:00,25.98,54.18,3.32,54.7
Zone09,2024-01-02T04:00:00,27.46,75.46,4.09,36.66
Zone10,2024-01-02T04:00:00,24.03,74.78,2.16,44.37
Zone11,2024-01-02T04:00:00,22.15,52.59,2.07,70.6
Zone12,2024-01-02T04:00:00,25.33,43.9,3.28,78.92
Zone01,2024-01-02T04:30:00,23.19,50.76,2.75,64.5
Zone02,2024-01-02T04:30:00,26.14,55.27,2.05,68.17
Zone03,2024-01-02T04:30:00,23.96,70.62,3.47,28.55
Zone04,2024-01-02T04:30:00,26.85,59.42,3.23,49.27
Zone05,2024-01-02T04:30:00,27.2,68.18,2.97,53.98
Zone06,2024-01-02T04:30:00,24.72,70.31,4.31,60.38
Zone07,2024-01-02T04:30:00,29.04,54.28,2.89,48.29
Zone08,2024-01-02T04:30:00,25.55,49.07,2.92,66.07
Zone09,2024-01-02T04:30:00,27.51,65.18,2.79,38.47
Zone10,2024-01-02T04:30:00,29.77,63.6,2.79,43.36
Zone11,2024-01-02T04:30:00,17.76,46.86,3.36,60.22
Zone12,2024-01-02T04:30:00,28.36,50.38,1.83,49.17
Zone01,2024-01-02T05:00:00,27.18,64.41,2.01,50.62
Zone02,2024-01-02T05:00:00,22.77,69.54,2.86,45.05
Zone03,2024-01-02T05:00:00,24.75,55.23,2.89,64.06
Zone04,2024-01-02T05:00:00,24.79,41.89,3.03,54.07
Zone05,2024-01-02T05:00:00,23.18,61.31,2.86,53.63
Zone06,2024-01-02T05:00:00,25.18,52.94,4.23,66.22
Zone07,2024-01-02T05:00:00,34.31,40.17,3.27,58.15
Zone08,2024-01-02T05:00:00,23.39,63.7,2.76,57.81
Zone09,2024-01-02T05:00:00,24.34,80.85,2.92,48.76
Zone10,2024-01-02T05:00:00,30.25,62.56,3.14,34.42
Zone11,2024-01-02T05:00:00,20.75,52.95,2.28,58.49
Zone12,2024-01-02T05:00:00,27.47,67.37,2.85,47.26
Zone01,2024-01-02T05:30:00,20.13,54.37,4.34,49.71
Zone02,2024-01-02T05:30:00,30.86,54.91,3.27,41.88
Zone03,2024-01-02T05:30:00,20.7,43.84,3.12,37.85
Zone04,2024-01-02T05:30:00,21.72,54.64,2.43,60.25
Zone05,2024-01-02T05:30:00,27.4,53.55,3.83,47.26
Zone06,2024-01-02T05:30:00,21.63,64.09,3.07,39.03
Zone07,2024-01-02T05:30:00,26.44,52.6,2.46,56.79
Zone08,2024-01-02T05:30:00,23.13,49.65,1.49,71.58
Zone09,2024-01-02T05:30:00,27.38,68.98,1.7,36.19
Zone10,2024-01-02T05:30:00,25.58,53.5,2.71,49.7
Zone11,2024-01-02T05:30:00,17.9,68.03,1.25,31.52
Zone12,2024-01-02T05:30:00,25.42,48.84,1.89,63.37
Zone01,2024-01-02T06:00:00,24.76,51.59,3.14,40.33
Zone02,2024-01-02T06:00:00,24.13,73.93,3.7,14.33
Zone03,2024-01-02T06:00:00,23.68,56.49,4.92,59.26
Zone04,2024-01-02T06:00:00,21.74,67.38,2.89,41.44
Zone05,2024-01-02T06:00:00,26.85,60.09,3.83,61.57
Zone06,2024-01-02T06:00:00,22.44,62.57,4.63,68.7
Zone07,2024-01-02T06:00:00,30.65,65.53,3.71,56.55
Zone08,2024-01-02T06:00:00,27.88,59.42,2.4,100.1
Zone09,2024-01-02T06:00:00,23.47,60.41,3.77,67.64
Zone10,2024-01-02T06:00:00,26.17,64.27,3.09,26.1
Zone11,2024-01-02T06:00:00,23.13,47.79,4.67,25.04
Zone12,2024-01-02T06:00:00,26.58,47.87,1.99,45.29
Zone01,2024-01-02T06:30:00,24.87,43.72,3.47,45.4
Zone02,2024-01-02T06:30:00,25.52,63.49,2.47,61.05
Zone03,2024-01-02T06:30:00,24.7,64.23,2.53,56.78
Zone04,2024-01-02T06:30:00,24.74,47.67,0.9,13.39
Zone05,2024-01-02T06:30:00,26.52,54.59,2.69,56.9
Zone06,2024-01-02T06:30:00,32.48,52.05,3.6,32.61
Zone07,2024-01-02T06:30:00,30.54,78.52,2.97,45.95
Zone08,2024-01-02T06:30:00,29.31,69.5,3.16,69.66
Zone09,2024-01-02T06:30:00,27.58,63.49,2.18,52.91
Zone10,2024-01-02T06:30:00,24.25,39.54,2.54,58.4
Zone11,2024-01-02T06:30:00,24.75,72.04,1.98,62.6
Zone12,2024-01-02T06:30:00,24.83,48.9,4.96,35.91
Zone01,2024-01-02T07:00:00,20.16,70.44,3.92,42.05
Zone02,2024-01-02T07:00:00,26.02,54.5,5.55,63.52
Zone03,2024-01-02T07:00:00,22.35,66.51,2.03,73.14
Zone04,2024-01-02T07:00:00,26.84,70.06,4.06,52.84
Zone05,2024-01-02T07:00:00,24.71,46.6,3.35,55.16
Zone06,2024-01-02T07:00:00,25.15,54.68,2.73,52.02
Zone07,2024-01-02T07:00:00,24.07,47.75,2.33,62.62
Zone08,2024-01-02T07:00:00,30.01,51.58,2.21,69.75
Zone09,2024-01-02T07:00:00,21.85,59.41,3.46,72.03
Zone10,2024-01-02T07:00:00,27.02,45.9,3.16,41.69
Zone11,2024-01-02T07:00:00,20.97,63.76,3.16,49.09
Zone12,2024-01-02T07:00:00,21.99,61.46,3.16,32.89
Zone01,2024-01-02T07:30:00,29.31,61.75,2.16,44.51
Zone02,2024-01-02T07:30:00,18.11,57.01,4.26,71.12
Zone03,2024-01-02T07:30:00,30.03,63.94,2.6,56.27
Zone04,2024-01-02T07:30:00,26.28,62.7,3.64,39.61
Zone05,2024-01-02T07:30:00,21.77,62.03,1.99,56.89
Zone06,2024-01-02T07:30:00,26.37,55.32,1.81,78.98
Zone07,2024-01-02T07:30:00,32.04,88.76,2.23,80.37
Zone08,2024-01-02T07:30:00,24.76,59.85,3.6,59.11
Zone09,2024-01-02T07:30:00,23.04,69.04,2.44,63.66
Zone10,2024-01-02T07:30:00,25.96,63.33,3.54,30.6
Zone11,2024-01-02T07:30:00,21.12,53.75,2.72,7.51
Zone12,2024-01-02T07:30:00,25.13,55.85,4.27,50.17
Zone01,2024-01-02T08:00:00,27.2,70.34,3.89,75.06
Zone02,2024-01-02T08:00:00,26.22,46.69,2.64,67.09
Zone03,2024-01-02T08:00:00,25.76,54.62,3.56,30.48
Zone04,2024-01-02T08:00:00,23.07,60.1,1.95,46.37
Zone05,2024-01-02T08:00:00,23.37,59.5,2.11,63.96
Zone06,2024-01-02T08:00:00,24.38,57.43,3.86,62.83
Zone07,2024-01-02T08:00:00,20.18,58.39,4.62,44.26
Zone08,2024-01-02T08:00:00,28.71,80.05,1.89,62.85
Zone09,2024-01-02T08:00:00,26.73,74.5,3.72,44.16
Zone10,2024-01-02T08:00:00,20.16,59.07,3.87,39.63
Zone11,2024-01-02T08:00:00,29.37,60.42,3.59,48.85
Zone12,2024-01-02T08:00:00,27.75,52.26,3.76,40.81
Zone01,2024-01-02T08:30:00,26.85,58.24,2.36,64.56
Zone02,2024-01-02T08:30:00,21.52,64.19,4.09,20.37
Zone03,2024-01-02T08:30:00,29.57,57.59,2.89,65.6
Zone04,2024-01-02T08:30:00,24.06,57.05,4.73,44.53
Zone05,2024-01-02T08:30:00,26.14,47.89,3.02,54.07
Zone06,2024-01-02T08:30:00,21.71,50.79,2.13,65.76
Zone07,2024-01-02T08:30:00,22.51,37.53,2.92,45.23
Zone08,2024-01-02T08:30:00,22.36,57.2,4.49,62.29
Zone09,2024-01-02T08:30:00,27.48,51.75,3.67,71.09
Zone10,2024-01-02T08:30:00,25.75,69.1,2.62,47.49
Zone11,2024-01-02T08:30:00,24.95,63.96,1.71,63.97
Zone12,2024-01-02T08:30:00,23.78,64.18,2.97,43.46
Zone01,2024-01-02T09:00:00,20.27,53.3,3.01,72.87
Zone02,2024-01-02T09:00:00,28.68,67.76,3.55,55.61
Zone03,2024-01-02T09:00:00,18.47,64.95,3.7,23.78
Zone04,2024-01-02T09:00:00,25.02,77.79,3.13,107.53
Zone05,2024-01-02T09:00:00,21.03,63.45,1.98,60.72
Zone06,2024-01-02T09:00:00,26.77,64.84,4.69,33.42
Zone07,2024-01-02T09:00:00,26.19,59.0,2.64,47.43
Zone08,2024-01-02T09:00:00,26.51,71.64,2.31,63.5
Zone09,2024-01-02T09:00:00,23.49,61.95,4.88,65.89
Zone10,2024-01-02T09:00:00,24.03,64.45,2.68,42.49
Zone11,2024-01-02T09:00:00,25.83,75.4,2.71,56.3
Zone12,2024-01-02T09:00:00,29.08,63.97,2.7,37.31
Zone01,2024-01-02T09:30:00,18.5,79.53,2.03,26.15
Zone02,2024-01-02T09:30:00,23.33,65.52,1.05,60.24
Zone03,2024-01-02T09:30:00,23.86,68.72,2.02,30.63
Zone04,2024-01-02T09:30:00,22.57,76.97,2.7,36.53
Zone05,2024-01-02T09:30:00,20.78,67.03,3.16,57.74
Zone06,2024-01-02T09:30:00,23.61,76.09,2.11,67.65
Zone07,2024-01-02T09:30:00,26.17,62.69,5.26,49.9
Zone08,2024-01-02T09:30:00,30.85,47.67,2.68,54.38
Zone09,2024-01-02T09:30:00,21.56,68.76,2.45,40.67
Zone10,2024-01-02T09:30:00,26.23,53.63,2.49,37.45
Zone11,2024-01-02T09:30:00,25.47,68.57,3.44,56.76
Zone12,2024-01-02T09:30:00,24.57,63.46,4.79,45.1
Zone01,2024-01-02T10:00:00,25.77,45.16,2.07,42.83
Zone02,2024-01-02T10:00:00,26.23,53.34,0.68,40.14
Zone03,2024-01-02T10:00:00,20.3,48.49,3.9,63.25
Zone04,2024-01-02T10:00:00,22.65,58.89,4.03,40.78
