task_id,timestamp,progress,progress_rate,progress_accel,quality_score
473,2024-01-12T00:00:00,0.0,0.0966,0.0008,0.8312
473,2024-01-19T00:00:00,0.3684,0.0644,0.0,0.8782
473,2024-01-26T00:00:00,0.7368,0.0991,-0.0003,0.8978
473,2024-01-31T00:00:00,1.0,0.1819,-0.0046,0.8791
474,2024-03-22T00:00:00,0.0,0.0819,0.0016,0.8539
474,2024-03-29T00:00:00,0.4667,0.0824,-0.0061,0.9039
474,2024-04-05T00:00:00,0.9333,0.164,0.0082,0.8257
474,2024-04-06T00:00:00,1.0,0.1674,0.0008,0.8869
475,2024-06-06T00:00:00,0.0,0.0417,-0.0096,0.9319
475,2024-06-13T00:00:00,0.3684,0.0605,-0.0037,0.9209
475,2024-06-20T00:00:00,0.7368,0.0874,-0.0066,0.9609
475,2024-06-25T00:00:00,1.0,0.1524,-0.0033,0.9063
476,2024-01-14T00:00:00,0.0,0.0634,0.0056,0.8444
476,2024-01-21T00:00:00,0.4375,0.0733,0.003,0.932
476,2024-01-28T00:00:00,0.875,0.1106,-0.0049,0.8903
476,2024-01-30T00:00:00,1.0,0.1505,0.0003,0.832
477,2024-12-12T00:00:00,0.0,0.0508,-0.0036,0.8417
477,2024-12-19T00:00:00,0.6364,0.1134,-0.0006,0.9401
477,2024-12-23T00:00:00,1.0,0.1328,0.0012,0.8216
478,2024-10-02T00:00:00,0.0,0.0445,0.0023,0.9274
478,2024-10-09T00:00:00,0.3043,0.0915,0.004,0.8777
478,2024-10-16T00:00:00,0.6087,0.1208,0.0093,0.8766
478,2024-10-23T00:00:00,0.913,0.1689,0.0044,0.8867
478,2024-10-25T00:00:00,1.0,0.1463,0.0006,0.941
479,2024-09-09T00:00:00,0.0,0.0581,-0.0024,0.7959
479,2024-09-16T00:00:00,0.3889,0.1023,-0.0097,0.8317
479,2024-09-23T00:00:00,0.7778,0.1197,-0.0061,0.9159
479,2024-09-27T00:00:00,1.0,0.1441,0.0039,0.8196
480,2024-09-26T00:00:00,0.0,0.0368,0.0,0.9021
480,2024-10-03T00:00:00,0.2917,0.093,-0.0046,0.8766
480,2024-10-10T00:00:00,0.5833,0.1185,-0.011,0.9192
480,2024-10-17T00:00:00,0.875,0.1528,-0.0067,0.8842
480,2024-10-20T00:00:00,1.0,0.1799,0.0033,0.9223
481,2024-01-25T00:00:00,0.0,0.0698,0.009,0.9009
481,2024-02-01T00:00:00,0.5833,0.1002,0.0049,0.8906
481,2024-02-06T00:00:00,1.0,0.1314,-0.0027,0.9156
482,2024-01-25T00:00:00,0.0,0.041,-0.0019,0.8486
482,2024-02-01T00:00:00,0.4118,0.1199,-0.0017,0.8644
482,2024-02-08T00:00:00,0.8235,0.1203,0.004,0.9287
482,2024-02-11T00:00:00,1.0,0.14,0.0002,0.9138
483,2024-11-11T00:00:00,0.0,0.0359,-0.0077,0.9258
483,2024-11-18T00:00:00,0.6364,0.1007,0.0022,0.9161
483,2024-11-22T00:00:00,1.0,0.1511,-0.0021,0.8683
484,2024-05-30T00:00:00,0.0,0.0272,-0.0031,0.9284
484,2024-06-06T00:00:00,0.3333,0.1113,0.0063,0.9073
484,2024-06-13T00:00:00,0.6667,0.1446,-0.0015,0.8354
484,2024-06-20T00:00:00,1.0,0.1884,0.0027,0.8233
485,2024-09-22T00:00:00,0.0,0.0812,-0.0037,0.8737
485,2024-09-29T00:00:00,0.5833,0.1288,0.0068,0.85
485,2024-10-04T00:00:00,1.0,0.1794,0.0044,0.86
486,2024-02-25T00:00:00,0.0,0.0451,0.0076,0.822
486,2024-03-03T00:00:00,0.3182,0.1094,0.0042,0.9255
486,2024-03-10T00:00:00,0.6364,0.1163,0.0099,1.0
486,2024-03-17T00:00:00,0.9545,0.1331,0.0031,0.9937
486,2024-03-18T00:00:00,1.0,0.1343,0.0012,0.9502
487,2024-04-08T00:00:00,0.0,0.0097,0.0041,0.8456
487,2024-04-15T00:00:00,0.5833,0.1122,0.0057,0.7805
487,2024-04-20T00:00:00,1.0,0.1657,0.0102,0.8733
488,2024-03-20T00:00:00,0.0,0.0615,0.0067,0.8204
488,2024-03-27T00:00:00,0.4375,0.1089,0.0051,0.9319
488,2024-04-03T00:00:00,0.875,0.1392,-0.005,0.9696
488,2024-04-05T00:00:00,1.0,0.1507,-0.0045,0.8841
489,2024-04-12T00:00:00,0.0,0.0574,-0.0078,0.9009
489,2024-04-19T00:00:00,0.5385,0.0955,0.0067,0.8063
489,2024-04-25T00:00:00,1.0,0.1688,0.0071,0.8081
490,2024-11-03T00:00:00,0.0,0.0157,0.0089,0.8548
490,2024-11-10T00:00:00,0.4375,0.1556,-0.009,0.9085
490,2024-11-17T00:00:00,0.875,0.137,-0.001,0.9231
490,2024-11-19T00:00:00,1.0,0.1604,-0.0008,0.8493
491,2024-08-18T00:00:00,0.0,0.071,0.0031,0.9057
491,2024-08-25T00:00:00,0.3333,0.0953,0.0038,0.8619
491,2024-09-01T00:00:00,0.6667,0.1279,-0.0028,0.9401
491,2024-09-08T00:00:00,1.0,0.1462,0.0031,0.8783
492,2024-03-02T00:00:00,0.0,0.0633,-0.0049,0.9018
492,2024-03-09T00:00:00,0.2917,0.0988,0.0023,0.9096
492,2024-03-16T00:00:00,0.5833,0.1444,0.0051,0.9428
492,2024-03-23T00:00:00,0.875,0.1507,0.0039,0.9829
492,2024-03-26T00:00:00,1.0,0.1416,0.005,0.9178
493,2024-04-01T00:00:00,0.0,0.0423,-0.0005,0.911
493,2024-04-08T00:00:00,0.35,0.0678,0.0043,0.8949
493,2024-04-15T00:00:00,0.7,0.1217,0.0068,0.9065
493,2024-04-21T00:00:00,1.0,0.1811,-0.0026,0.8451
494,2024-03-26T00:00:00,0.0,0.0442,-0.0141,0.9453
494,2024-04-02T00:00:00,0.3182,0.061,-0.0031,0.9358
494,2024-04-09T00:00:00,0.6364,0.116,-0.0022,0.7982
494,2024-04-16T00:00:00,0.9545,0.1715,0.0036,1.0
494,2024-04-17T00:00:00,1.0,0.1381,-0.0073,0.9497
495,2024-08-06T00:00:00,0.0,0.0462,0.0031,0.981
495,2024-08-13T00:00:00,0.3043,0.0882,0.0008,0.9115
495,2024-08-20T00:00:00,0.6087,0.0781,0.0055,0.9586
495,2024-08-27T00:00:00,0.913,0.1519,-0.0076,0.8939
495,2024-08-29T00:00:00,1.0,0.1788,-0.0028,0.9592
496,2024-05-28T00:00:00,0.0,0.0511,0.0036,0.8794
496,2024-06-04T00:00:00,0.2917,0.0809,0.0022,0.8458
496,2024-06-11T00:00:00,0.5833,0.1138,-0.0134,0.8699
496,2024-06-18T00:00:00,0.875,0.1484,0.0056,0.9236
496,2024-06-21T00:00:00,1.0,0.1222,0.0052,0.843
497,2024-03-05T00:00:00,0.0,0.0623,-0.0055,0.8613
497,2024-03-12T00:00:00,0.4118,0.072,0.0007,0.8902
497,2024-03-19T00:00:00,0.8235,0.1425,-0.0001,0.8241
497,2024-03-22T00:00:00,1.0,0.1555,-0.0088,0.8558
498,2024-07-31T00:00:00,0.0,0.0427,-0.0022,0.8176
498,2024-08-07T00:00:00,0.6364,0.1411,0.0082,1.0
498,2024-08-11T00:00:00,1.0,0.173,-0.002,0.8794
499,2024-06-08T00:00:00,0.0,0.0406,0.0099,0.8942
499,2024-06-15T00:00:00,0.3182,0.1072,0.006,0.9095
499,2024-06-22T00:00:00,0.6364,0.0846,-0.0005,0.9073
499,2024-06-29T00:00:00,0.9545,0.171,0.0001,0.8396
499,2024-06-30T00:00:00,1.0,0.1698,-0.0011,0.7727
500,2024-07-06T00:00:00,0.0,0.0565,0.0025,0.8579
500,2024-07-13T00:00:00,0.7,0.1162,0.0033,0.9166
500,2024-07-16T00:00:00,1.0,0.1187,0.0063,0.9853
501,2024-04-26T00:00:00,0.0,0.0398,-0.0095,0.9386
501,2024-05-03T00:00:00,0.4375,0.0803,0.0027,1.0
501,2024-05-10T00:00:00,0.875,0.1066,-0.004,0.8903
501,2024-05-12T00:00:00,1.0,0.1758,0.0178,0.9124
502,2024-04-21T00:00:00,0.0,0.0174,-0.0017,0.8613
502,2024-04-28T00:00:00,0.5385,0.1183,0.0019,0.8479
502,2024-05-04T00:00:00,1.0,0.1333,-0.0018,0.888
503,2024-08-20T00:00:00,0.0,0.0492,0.0002,0.9617
503,2024-08-27T00:00:00,0.5833,0.1004,-0.0027,0.8331
503,2024-09-01T00:00:00,1.0,0.1455,0.0013,0.8138
504,2024-01-21T00:00:00,0.0,0.0432,0.0058,0.9324
504,2024-01-28T00:00:00,0.3684,0.0943,0.0031,0.8713
504,2024-02-04T00:00:00,0.7368,0.1095,0.0064,0.9414
504,2024-02-09T00:00:00,1.0,0.1351,-0.0094,0.8637
505,2024-04-29T00:00:00,0.0,0.0609,-0.0033,0.9165
505,2024-05-06T00:00:00,0.7,0.1484,-0.0005,0.9117
505,2024-05-09T00:00:00,1.0,0.1637,-0.0054,0.8613
506,2024-02-29T00:00:00,0.0,0.0645,0.0002,0.9061
506,2024-03-07T00:00:00,0.6364,0.1143,0.0049,0.9218
506,2024-03-11T00:00:00,1.0,0.159,0.0061,0.9803
507,2024-11-09T00:00:00,0.0,0.0949,-0.0029,1.0
507,2024-11-16T00:00:00,0.6364,0.0917,0.0097,0.8683
507,2024-11-20T00:00:00,1.0,0.1486,0.0001,0.8567
508,2024-07-21T00:00:00,0.0,0.0517,-0.0041,0.8383
508,2024-07-28T00:00:00,0.3333,0.0826,0.0079,0.8873
508,2024-08-04T00:00:00,0.6667,0.1355,-0.0042,0.8358
508,2024-08-11T00:00:00,1.0,0.1591,0.0088,0.9104
509,2024-08-01T00:00:00,0.0,0.0665,0.0075,0.8982
509,2024-08-08T00:00:00,0.35,0.082,0.0024,0.9325
509,2024-08-15T00:00:00,0.7,0.092,0.0015,0.9
509,2024-08-21T00:00:00,1.0,0.1342,-0.0003,0.8417
510,2024-12-08T00:00:00,0.0,0.0198,0.0003,0.9451
510,2024-12-15T00:00:00,0.3333,0.0764,-0.0048,0.8597
510,2024-12-22T00:00:00,0.6667,0.1276,0.0083,0.9385
510,2024-12-29T00:00:00,1.0,0.176,-0.0052,0.8963
511,2024-03-27T00:00:00,0.0,0.0704,-0.007,0.8671
511,2024-04-03T00:00:00,0.3333,0.1022,0.0013,0.8517
511,2024-04-10T00:00:00,0.6667,0.0841,0.0067,0.7973
511,2024-04-17T00:00:00,1.0,0.1626,-0.0027,0.9524
512,2024-03-27T00:00:00,0.0,0.0292,0.0131,0.9201
512,2024-04-03T00:00:00,0.3889,0.1002,-0.0039,0.8933
512,2024-04-10T00:00:00,0.7778,0.1256,0.009,0.92
512,2024-04-14T00:00:00,1.0,0.1609,0.0027,0.9314
513,2024-05-31T00:00:00,0.0,0.0222,0.0102,0.8561
513,2024-06-07T00:00:00,0.4118,0.0904,0.0077,0.9967
513,2024-06-14T00:00:00,0.8235,0.1485,-0.0025,0.9064
513,2024-06-17T00:00:00,1.0,0.1533,0.001,0.8385
514,2024-08-19T00:00:00,0.0,0.0752,0.0007,0.8639
514,2024-08-26T00:00:00,0.5,0.09,0.0013,0.8299
514,2024-09-02T00:00:00,1.0,0.1676,0.0012,0.9783
515,2024-07-29T00:00:00,0.0,0.0516,-0.0054,0.8401
515,2024-08-05T00:00:00,0.2917,0.0714,-0.0014,0.8716
515,2024-08-12T00:00:00,0.5833,0.1109,-0.003,0.9127
515,2024-08-19T00:00:00,0.875,0.1271,0.0032,0.8845
515,2024-08-22T00:00:00,1.0,0.1749,0.0033,0.9097
516,2024-09-17T00:00:00,0.0,0.0458,-0.0076,0.9707
516,2024-09-24T00:00:00,0.35,0.0714,0.0005,0.9172
516,2024-10-01T00:00:00,0.7,0.1163,0.0068,0.8389
516,2024-10-07T00:00:00,1.0,0.1847,0.0034,0.8877
517,2024-02-07T00:00:00,0.0,0.0453,-0.0111,0.8576
517,2024-02-14T00:00:00,0.3684,0.0798,0.0009,0.963
517,2024-02-21T00:00:00,0.7368,0.1644,0.0014,0.9103
517,2024-02-26T00:00:00,1.0,0.1402,-0.0086,0.8697
518,2024-11-24T00:00:00,0.0,0.0459,0.0049,0.926
518,2024-12-01T00:00:00,0.4118,0.0956,-0.0029,0.8009
518,2024-12-08T00:00:00,0.8235,0.0939,-0.0083,0.8854
518,2024-12-11T00:00:00,1.0,0.1699,0.0048,0.9397
519,2024-10-18T00:00:00,0.0,0.0397,0.0057,0.8534
519,2024-10-25T00:00:00,0.7,0.1371,-0.0084,0.8411
519,2024-10-28T00:00:00,1.0,0.1831,-0.001,0.866
520,2024-08-04T00:00:00,0.0,0.0721,0.0061,0.8783
520,2024-08-11T00:00:00,0.3889,0.0945,0.0007,0.7586
520,2024-08-18T00:00:00,0.7778,0.0999,0.0047,0.8584
520,2024-08-22T00:00:00,1.0,0.1606,0.0013,0.9608
521,2024-05-28T00:00:00,0.0,0.0227,0.002,0.8967
521,2024-06-04T00:00:00,0.3684,0.071,-0.004,0.9114
521,2024-06-11T00:00:00,0.7368,0.1363,0.0003,0.9047
521,2024-06-16T00:00:00,1.0,0.14,-0.0022,0.8604
522,2024-09-25T00:00:00,0.0,0.0396,0.003,0.9353
522,2024-10-02T00:00:00,0.4667,0.0711,-0.0045,0.8645
522,2024-10-09T00:00:00,0.9333,0.1421,-0.0084,0.8561
522,2024-10-10T00:00:00,1.0,0.1223,0.002,0.8985
523,2024-09-29T00:00:00,0.0,0.0407,-0.0053,0.8776
523,2024-10-06T00:00:00,0.2917,0.0679,0.0082,0.9499
523,2024-10-13T00:00:00,0.5833,0.0945,0.0008,0.9472
523,2024-10-20T00:00:00,0.875,0.1237,-0.0071,0.8102
523,2024-10-23T00:00:00,1.0,0.1754,-0.001,0.9146
524,2024-06-01T00:00:00,0.0,0.0385,-0.0063,0.8459
524,2024-06-08T00:00:00,0.3889,0.0621,0.0042,0.9746
524,2024-06-15T00:00:00,0.7778,0.1285,-0.0076,0.9248
524,2024-06-19T00:00:00,1.0,0.1753,0.0049,0.8985
525,2024-07-31T00:00:00,0.0,0.0453,-0.0002,0.9613
525,2024-08-07T00:00:00,0.4667,0.1119,-0.0019,0.8795
525,2024-08-14T00:00:00,0.9333,0.1337,-0.0053,0.9676
525,2024-08-15T00:00:00,1.0,0.1342,0.0025,0.8669
526,2024-05-01T00:00:00,0.0,0.0405,-0.0006,0.9273
526,2024-05-08T00:00:00,0.4118,0.086,-0.0057,0.901
526,2024-05-15T00:00:00,0.8235,0.117,0.0077,0.887
526,2024-05-18T00:00:00,1.0,0.1366,0.0099,0.9369
527,2024-09-24T00:00:00,0.0,0.0321,-0.004,0.9237
527,2024-10-01T00:00:00,0.7,0.1209,0.0045,0.8669
527,2024-10-04T00:00:00,1.0,0.164,-0.0112,0.8923
528,2024-05-28T00:00:00,0.0,0.0377,-0.0023,0.8949
528,2024-06-04T00:00:00,0.3182,0.1046,-0.0058,0.7906
528,2024-06-11T00:00:00,0.6364,0.0929,0.0051,0.8178
528,2024-06-18T00:00:00,0.9545,0.134,0.0042,0.8971
528,2024-06-19T00:00:00,1.0,0.1726,-0.0102,0.8839
529,2024-05-14T00:00:00,0.0,0.0767,-0.0056,0.9517
529,2024-05-21T00:00:00,0.3043,0.0757,0.0022,0.9632
529,2024-05-28T00:00:00,0.6087,0.1195,-0.003,0.9281
529,2024-06-04T00:00:00,0.913,0.1281,0.0014,0.8374
529,2024-06-06T00:00:00,1.0,0.1506,0.0059,0.8851
530,2024-12-10T00:00:00,0.0,0.0719,0.0155,0.8986
530,2024-12-17T00:00:00,0.35,0.0973,0.0024,0.9113
530,2024-12-24T00:00:00,0.7,0.1358,-0.0012,0.8669
530,2024-12-30T00:00:00,1.0,0.1195,-0.0017,0.9451
531,2024-07-31T00:00:00,0.0,0.0312,0.0012,0.8938
531,2024-08-07T00:00:00,0.3182,0.0694,-0.0093,0.9681
531,2024-08-14T00:00:00,0.6364,0.124,0.0133,0.954
531,2024-08-21T00:00:00,0.9545,0.1723,-0.0087,0.8117
531,2024-08-22T00:00:00,1.0,0.1508,-0.0057,0.8659
532,2024-03-28T00:00:00,0.0,0.1005,0.0059,0.8532
532,2024-04-04T00:00:00,0.2917,0.0318,-0.0051,0.8721
532,2024-04-11T00:00:00,0.5833,0.1019,-0.0064,0.9565
532,2024-04-18T00:00:00,0.875,0.1233,0.0032,0.9027
532,2024-04-21T00:00:00,1.0,0.1688,-0.0012,0.8538
533,2024-07-02T00:00:00,0.0,0.038,-0.0029,1.0
533,2024-07-09T00:00:00,0.3182,0.0833,0.0,0.9441
533,2024-07-16T00:00:00,0.6364,0.1136,0.0056,0.8814
533,2024-07-23T00:00:00,0.9545,0.136,-0.0049,0.9925
533,2024-07-24T00:00:00,1.0,0.1486,-0.0059,0.9098
534,2024-01-30T00:00:00,0.0,0.037,-0.0019,0.9155
534,2024-02-06T00:00:00,0.4375,0.1242,0.0005,0.8644
534,2024-02-13T00:00:00,0.875,0.1274,0.0033,0.8021
534,2024-02-15T00:00:00,1.0,0.1291,0.0011,0.8147
535,2024-05-15T00:00:00,0.0,0.0437,-0.0024,0.9439
535,2024-05-22T00:00:00,0.2917,0.0742,0.0059,0.9039
535,2024-05-29T00:00:00,0.5833,0.1439,-0.0069,0.9809
535,2024-06-05T00:00:00,0.875,0.1293,0.0074,0.9593
535,2024-06-08T00:00:00,1.0,0.093,0.0024,0.9499
536,2024-09-17T00:00:00,0.0,0.0766,-0.0059,0.9295
536,2024-09-24T00:00:00,0.3333,0.0872,0.0022,0.9499
536,2024-10-01T00:00:00,0.6667,0.1398,-0.0033,0.9133
536,2024-10-08T00:00:00,1.0,0.1508,-0.0012,0.8928
537,2024-08-11T00:00:00,0.0,0.0539,-0.003,0.9442
537,2024-08-18T00:00:00,0.4118,0.1166,-0.0041,0.9659
537,2024-08-25T00:00:00,0.8235,0.116,0.0045,0.9658
537,2024-08-28T00:00:00,1.0,0.1481,-0.0041,0.8706
538,2024-10-28T00:00:00,0.0,0.0572,0.0098,0.8154
538,2024-11-04T00:00:00,0.3684,0.0888,-0.0004,0.8772
538,2024-11-11T00:00:00,0.7368,0.1221,-0.0027,0.9622
538,2024-11-16T00:00:00,1.0,0.1768,0.0004,0.8929
539,2024-03-26T00:00:00,0.0,0.0401,0.0005,0.9924
539,2024-04-02T00:00:00,0.3182,0.0797,-0.0042,0.8801
539,2024-04-09T00:00:00,0.6364,0.1287,-0.0036,0.8983
539,2024-04-16T00:00:00,0.9545,0.1549,-0.0032,0.8118
539,2024-04-17T00:00:00,1.0,0.1286,-0.0043,0.8886
540,2024-01-14T00:00:00,0.0,0.0509,0.0041,0.8386
540,2024-01-21T00:00:00,0.3043,0.094,-0.0019,0.8107
540,2024-01-28T00:00:00,0.6087,0.1111,0.0066,0.9442
540,2024-02-04T00:00:00,0.913,0.1398,0.0056,0.9096
540,2024-02-06T00:00:00,1.0,0.1696,-0.0083,0.8375
541,2024-01-20T00:00:00,0.0,0.0646,0.0077,0.9209
541,2024-01-27T00:00:00,0.4667,0.0867,-0.0043,0.8842
541,2024-02-03T00:00:00,0.9333,0.1676,-0.0017,0.9524
541,2024-02-04T00:00:00,1.0,0.1631,0.0086,0.91
542,2024-03-10T00:00:00,0.0,0.049,0.0055,0.8532
542,2024-03-17T00:00:00,0.5385,0.095,-0.0084,0.8373
542,2024-03-23T00:00:00,1.0,0.1885,0.0035,0.8315
543,2024-05-11T00:00:00,0.0,0.0739,-0.0035,0.932
543,2024-05-18T00:00:00,0.4375,0.1063,0.0083,0.8731
543,2024-05-25T00:00:00,0.875,0.1227,-0.0134,0.8939
543,2024-05-27T00:00:00,1.0,0.1645,0.0043,0.9626
544,2024-01-24T00:00:00,0.0,0.0558,0.0025,0.9034
544,2024-01-31T00:00:00,0.4375,0.1079,-0.0047,0.8296
544,2024-02-07T00:00:00,0.875,0.1209,0.0011,0.835
544,2024-02-09T00:00:00,1.0,0.1373,-0.003,0.9391
545,2024-08-17T00:00:00,0.0,0.0632,0.0004,0.9226
545,2024-08-24T00:00:00,0.6364,0.1231,-0.0018,0.8729
545,2024-08-28T00:00:00,1.0,0.1807,-0.0124,0.8629
546,2024-07-20T00:00:00,0.0,0.0459,0.0028,0.9568
546,2024-07-27T00:00:00,0.5385,0.141,-0.0005,0.8988
546,2024-08-02T00:00:00,1.0,0.1573,-0.0027,0.8408
547,2024-01-20T00:00:00,0.0,0.0481,0.0037,0.8879
547,2024-01-27T00:00:00,0.4667,0.1049,-0.0093,0.9009
547,2024-02-03T00:00:00,0.9333,0.1353,-0.0064,0.9329
547,2024-02-04T00:00:00,1.0,0.1869,0.0049,0.9527
548,2024-08-08T00:00:00,0.0,0.0642,0.0032,0.81
548,2024-08-15T00:00:00,0.7,0.1174,0.0025,0.9266
548,2024-08-18T00:00:00,1.0,0.1754,-0.0052,0.9304
549,2024-12-01T00:00:00,0.0,0.0287,-0.0011,0.8969
549,2024-12-08T00:00:00,0.6364,0.1309,0.0037,0.906
549,2024-12-12T00:00:00,1.0,0.107,0.0022,0.8866
550,2024-09-10T00:00:00,0.0,0.0778,0.0058,0.8531
550,2024-09-17T00:00:00,0.7,0.1316,0.003,0.9265
550,2024-09-20T00:00:00,1.0,0.158,0.0032,0.9751
551,2024-06-07T00:00:00,0.0,0.039,-0.0045,0.9391
551,2024-06-14T00:00:00,0.875,0.0998,0.0033,0.9238
551,2024-06-15T00:00:00,1.0,0.1031,-0.0032,0.9788
552,2024-05-31T00:00:00,0.0,0.0209,0.0011,0.8498
552,2024-06-07T00:00:00,0.7778,0.1136,0.0096,0.9062
552,2024-06-09T00:00:00,1.0,0.1603,-0.0006,0.8242
553,2024-07-10T00:00:00,0.0,0.0263,0.0059,0.9076
553,2024-07-17T00:00:00,0.7,0.1046,-0.0001,0.9331
553,2024-07-20T00:00:00,1.0,0.1591,-0.0038,0.8212
554,2024-04-22T00:00:00,0.0,0.0419,0.0055,0.9427
554,2024-04-29T00:00:00,0.5385,0.1121,-0.0009,0.8742
554,2024-05-05T00:00:00,1.0,0.147,0.0039,0.9505
555,2024-04-22T00:00:00,0.0,0.0448,0.0127,0.9046
555,2024-04-29T00:00:00,0.7,0.1131,0.0074,0.7981
555,2024-05-02T00:00:00,1.0,0.1596,-0.0004,0.9724
556,2024-10-27T00:00:00,0.0,0.0621,0.0007,0.9331
556,2024-11-03T00:00:00,0.5833,0.0872,0.0048,0.8328
556,2024-11-08T00:00:00,1.0,0.1572,0.0002,0.8118
557,2024-05-27T00:00:00,0.0,0.0514,0.0014,0.8673
557,2024-06-03T00:00:00,0.7,0.0998,0.0025,0.9181
557,2024-06-06T00:00:00,1.0,0.1545,0.0,0.8717
558,2024-03-15T00:00:00,0.0,0.0954,-0.0015,0.8567
558,2024-03-22T00:00:00,0.3889,0.09,-0.0009,0.8839
558,2024-03-29T00:00:00,0.7778,0.1653,-0.0056,0.9019
558,2024-04-02T00:00:00,1.0,0.1287,-0.0027,0.9868
559,2024-03-01T00:00:00,0.0,0.0556,0.0013,0.853
559,2024-03-08T00:00:00,0.6364,0.1051,0.0091,0.925
559,2024-03-12T00:00:00,1.0,0.1432,0.0022,0.9134
560,2024-04-16T00:00:00,0.0,0.0332,-0.0018,1.0
560,2024-04-23T00:00:00,0.3684,0.0947,-0.0078,0.9255
560,2024-04-30T00:00:00,0.7368,0.1497,-0.0045,0.8772
560,2024-05-05T00:00:00,1.0,0.1791,0.0002,0.8929
561,2024-12-02T00:00:00,0.0,0.0233,0.0054,0.8906
561,2024-12-09T00:00:00,0.5833,0.0649,-0.0079,0.8719
561,2024-12-14T00:00:00,1.0,0.1285,-0.0046,1.0
562,2024-02-04T00:00:00,0.0,0.0642,-0.0129,0.8843
562,2024-02-11T00:00:00,0.7778,0.126,-0.0074,0.9267
562,2024-02-13T00:00:00,1.0,0.1092,0.0055,0.9721
563,2024-11-15T00:00:00,0.0,0.0971,-0.0079,0.8315
563,2024-11-22T00:00:00,0.3684,0.1007,0.0059,0.9404
563,2024-11-29T00:00:00,0.7368,0.1453,0.0069,0.9101
563,2024-12-04T00:00:00,1.0,0.1457,-0.0068,0.8851
564,2024-03-14T00:00:00,0.0,0.0471,-0.0047,0.8981
564,2024-03-21T00:00:00,0.6364,0.0924,0.0056,0.9213
564,2024-03-25T00:00:00,1.0,0.1408,0.0009,0.8447
565,2024-03-30T00:00:00,0.0,0.0299,-0.0032,0.8904
565,2024-04-06T00:00:00,0.5833,0.1112,0.0007,0.8341
565,2024-04-11T00:00:00,1.0,0.1484,-0.0041,0.7296
566,2024-05-08T00:00:00,0.0,0.1115,-0.004,0.8628
566,2024-05-15T00:00:00,0.875,0.1106,-0.0053,0.8906
566,2024-05-16T00:00:00,1.0,0.177,-0.001,0.8838
567,2024-10-23T00:00:00,0.0,0.074,-0.0026,0.9011
567,2024-10-30T00:00:00,0.5833,0.0899,0.0084,0.9524
567,2024-11-04T00:00:00,1.0,0.1469,-0.002,0.8984
568,2024-05-31T00:00:00,0.0,0.0472,-0.0077,0.9541
568,2024-06-07T00:00:00,0.7,0.1155,0.0095,0.9211
568,2024-06-10T00:00:00,1.0,0.0996,-0.0064,0.7927
569,2024-04-15T00:00:00,0.0,0.0241,-0.0082,0.9126
569,2024-04-22T00:00:00,0.5,0.0937,0.0037,0.8981
569,2024-04-29T00:00:00,1.0,0.1452,0.01,0.9111
570,2024-06-11T00:00:00,0.0,0.0484,-0.0043,0.8412
570,2024-06-18T00:00:00,0.5385,0.1193,0.0036,0.9786
570,2024-06-24T00:00:00,1.0,0.1596,-0.002,0.9256
571,2024-04-15T00:00:00,0.0,0.0484,0.0043,0.9667
571,2024-04-22T00:00:00,0.5833,0.105,0.0088,0.9594
571,2024-04-27T00:00:00,1.0,0.1504,0.0034,0.9153
572,2024-10-27T00:00:00,0.0,0.0504,0.0096,0.9259
572,2024-11-03T00:00:00,0.4667,0.0798,-0.0051,0.8506
572,2024-11-10T00:00:00,0.9333,0.1531,-0.0017,0.9167
572,2024-11-11T00:00:00,1.0,0.1687,0.0101,0.8841
573,2024-12-03T00:00:00,0.0,0.0218,0.009,0.8271
573,2024-12-10T00:00:00,0.7,0.0901,0.0088,0.9533
573,2024-12-13T00:00:00,1.0,0.1597,-0.0002,0.888
574,2024-06-26T00:00:00,0.0,0.037,-0.0014,0.8976
574,2024-07-03T00:00:00,0.7,0.0925,-0.0041,0.7944
574,2024-07-06T00:00:00,1.0,0.1516,0.0004,0.9889
575,2024-06-08T00:00:00,0.0,0.0575,-0.0028,0.89
575,2024-06-15T00:00:00,0.875,0.1472,0.0011,0.9289
575,2024-06-16T00:00:00,1.0,0.1575,-0.0013,0.8732
576,2024-06-02T00:00:00,0.0,0.0382,-0.0046,0.8459
576,2024-06-09T00:00:00,0.5385,0.1406,0.0006,0.8922
576,2024-06-15T00:00:00,1.0,0.1401,0.0021,0.9602
577,2024-06-13T00:00:00,0.0,0.0645,0.0046,0.8707
577,2024-06-20T00:00:00,0.4667,0.0966,-0.0029,0.9054
577,2024-06-27T00:00:00,0.9333,0.1688,0.0022,0.9813
577,2024-06-28T00:00:00,1.0,0.1442,-0.004,0.9256
578,2024-05-10T00:00:00,0.0,0.0524,0.0016,0.9087
578,2024-05-17T00:00:00,0.6364,0.1039,0.001,0.9487
578,2024-05-21T00:00:00,1.0,0.1715,-0.0024,0.9116
579,2024-12-10T00:00:00,0.0,0.0795,-0.0023,0.8675
579,2024-12-17T00:00:00,1.0,0.1659,0.0031,0.8582
580,2024-06-09T00:00:00,0.0,0.022,0.0011,0.8791
580,2024-06-16T00:00:00,0.4667,0.063,-0.0034,0.9301
580,2024-06-23T00:00:00,0.9333,0.1403,0.0078,0.7956
580,2024-06-24T00:00:00,1.0,0.1768,-0.0017,0.8756
581,2024-11-22T00:00:00,0.0,0.019,0.0023,0.8087
